1,113,2088
2,1684,2088
3,881,2088
4,228,2088
5,113,622
6,228,622
7,881,622
8,113,622
9,228,622
10,228,622
11,881,622
12,113,622
13,113,2189
14,113,2189
15,881,2189
16,228,2189
17,881,2189
18,228,536
19,228,536
20,228,42
21,228,42
22,228,42
23,228,42
24,228,42
25,228,42
26,228,1385
27,228,1385
28,228,1385
29,228,2298
30,228,2298
31,228,2298
32,228,2298
33,228,1926
34,228,1926
35,228,1926
36,228,2407
37,228,2407
38,228,2407
39,228,2407
40,228,2407
41,228,2407
42,228,2407
43,228,1449
44,228,1449
45,228,1449
46,228,8
47,228,8
48,228,8
49,228,1871
50,228,1871
51,228,1871
52,228,1871
53,228,1871
54,228,1871
55,228,1871
56,228,1953
57,228,1953
58,228,1953
59,228,1953
60,228,1953
61,228,115
62,228,115
63,228,115
64,228,115
65,228,115
66,228,115
67,228,115
68,228,115
69,228,1420
70,228,1420
71,228,1420
72,228,1420
73,228,1420
74,228,1420
75,228,1420
76,228,530
77,228,530
78,228,530
79,228,530
80,228,530
81,228,530
82,228,26
83,228,26
84,228,26
85,228,26
86,228,26
87,228,26
88,228,26
89,228,2182
90,228,2182
91,228,2182
92,228,2182
93,228,1046
94,228,1046
95,228,1046
96,228,1046
97,228,1046
98,228,1046
99,228,1046
100,228,1046
101,228,2355
102,228,2355
103,228,2355
104,228,2355
105,228,2355
106,228,2355
107,228,218
108,228,218
109,228,218
110,228,218
111,228,218
112,228,218
113,228,218
114,228,218
115,228,1938
116,228,1938
117,228,1938
118,228,1938
119,228,1938
120,228,1893
121,228,1893
122,228,1893
123,228,1893
124,228,1893
125,228,2051
126,228,2051
127,228,2051
128,228,2051
129,228,2051
130,228,2051
131,228,2051
132,228,2051
133,228,352
134,228,352
135,228,352
136,228,352
137,228,352
138,228,352
139,228,352
140,228,1001
141,228,1001
142,228,921
143,228,921
144,228,921
145,228,921
146,228,921
147,228,585
148,228,585
149,228,585
150,228,585
151,228,585
152,228,1620
153,228,1620
154,228,880
155,228,880
156,228,880
157,228,880
158,228,396
159,228,396
160,228,396
161,228,2406
162,228,2406
163,228,2406
164,228,2406
165,228,890
166,228,890
167,228,890
168,228,890
169,228,890
170,228,890
171,228,890
172,228,702
173,228,702
174,228,702
175,228,702
176,228,702
177,228,1258
178,228,1258
179,228,1258
180,228,1258
181,228,1258
182,228,1258
183,228,408
184,228,408
185,228,408
186,228,408
187,228,408
188,228,138
189,228,138
190,228,138
191,228,138
192,228,138
193,228,138
194,228,1907
195,228,1907
196,228,1444
197,228,1444
198,228,1444
199,228,1444
200,228,2222
201,228,2222
202,228,2222
203,228,2222
204,228,2222
205,228,2194
206,228,2194
207,228,2194
208,228,2194
209,228,2194
210,228,2194
211,228,2194
212,228,1204
213,228,1204
214,228,1204
215,228,1204
216,228,839
217,228,839
218,228,839
219,228,839
220,228,839
221,228,839
222,228,839
223,228,2139
224,228,2139
225,228,2139
226,228,2139
227,228,2139
228,228,2139
229,228,2139
230,228,934
231,228,934
232,228,934
233,228,934
234,228,934
235,228,934
236,228,934
237,228,934
238,228,1833
239,228,1833
240,228,1833
241,228,1833
242,228,1833
243,228,1833
244,228,1833
245,228,1833
246,228,1593
247,228,1593
248,228,1593
249,228,1593
250,228,599
251,228,599
252,228,2175
253,228,2175
254,228,2175
255,228,2175
256,228,1840
257,228,1840
258,228,1840
259,228,1840
260,228,1840
261,228,1840
262,228,1840
263,228,238
264,228,238
265,228,238
266,228,238
267,228,238
268,228,238
269,228,927
270,228,927
271,228,927
272,228,927
273,228,927
274,228,927
275,228,927
276,228,644
277,228,644
278,228,644
279,228,644
280,228,644
281,228,644
282,228,644
283,228,48
284,228,48
285,228,839
286,228,839
287,228,839
288,228,1592
289,228,1592
290,228,1592
291,228,1592
292,228,1592
293,228,1592
294,228,1592
295,228,1592
296,228,2380
297,228,2380
298,228,2380
299,228,2380
300,228,2380
301,228,2380
302,228,2380
303,228,2380
304,228,2034
305,228,2034
306,228,2034
307,228,2034
308,228,1883
309,228,1883
310,228,1883
311,228,1883
312,228,1883
313,228,1957
314,228,1957
315,228,1957
316,228,2456
317,228,2456
318,228,2456
319,228,2456
320,228,2456
321,228,2456
322,228,2456
323,228,955
324,228,955
325,228,205
326,228,205
327,228,1590
328,228,1590
329,228,1706
330,228,1706
331,228,1706
332,228,1706
333,228,1706
334,228,1706
335,228,1706
336,228,1706
337,228,568
338,228,568
339,228,568
340,228,568
341,228,568
342,228,568
343,228,568
344,228,725
345,228,725
346,228,725
347,228,725
348,228,64
349,228,64
350,228,64
351,228,64
352,228,64
353,228,64
354,228,64
355,228,64
356,228,57
357,228,57
358,228,57
359,228,57
360,228,21
361,228,21
362,228,21
363,228,21
364,228,21
365,228,21
366,228,21
367,228,1786
368,228,1786
369,228,1786
370,228,1786
371,228,1786
372,228,1786
373,228,1786
374,228,1786
375,228,187
376,228,187
377,228,187
378,228,187
379,228,187
380,228,187
381,228,1149
382,228,1149
383,228,1149
384,228,1149
385,228,1149
386,228,1149
387,228,2044
388,228,2044
389,228,2044
390,228,2044
391,228,2044
392,228,2044
393,228,1312
394,228,1312
395,228,1312
396,228,1312
397,228,1312
398,228,1312
399,228,1479
400,228,1479
401,228,1479
402,228,1479
403,228,1479
404,228,1479
405,228,1479
406,228,1865
407,228,1865
408,228,327
409,228,327
410,228,327
411,228,327
412,228,327
413,228,442
414,228,442
415,228,442
416,228,2069
417,228,2069
418,228,2069
419,228,2069
420,228,2069
421,228,2069
422,228,2069
423,228,2069
424,228,318
425,228,318
426,228,318
427,228,318
428,228,363
429,228,363
430,228,363
431,228,363
432,228,363
433,228,2233
434,228,2233
435,228,2233
436,228,2233
437,228,2233
438,228,2233
439,228,1409
440,228,1409
441,228,1409
442,228,1409
443,228,1409
444,228,1409
445,228,554
446,228,554
447,228,554
448,228,956
449,228,956
450,228,2037
451,228,2037
452,228,2037
453,228,2037
454,228,2037
455,228,2037
456,228,2037
457,228,2037
458,228,1660
459,228,1660
460,228,1660
461,228,1660
462,228,1660
463,228,2295
464,228,2295
465,228,2295
466,228,2295
467,228,2295
468,228,1889
469,228,1889
470,228,1889
471,228,1889
472,228,1889
473,228,1889
474,228,1078
475,228,1078
476,228,1078
477,228,1078
478,228,1078
479,228,1078
480,228,1078
481,228,1078
482,228,513
483,228,513
484,228,513
485,228,513
486,228,513
487,228,513
488,228,513
489,228,1445
490,228,1445
491,228,1445
492,228,1445
493,228,1445
494,228,1445
495,228,1445
496,228,38
497,228,38
498,228,38
499,228,38
500,228,38
501,228,38
502,228,1666
503,228,1666
504,228,1666
505,228,1666
506,228,1666
507,228,1666
508,228,1666
509,228,2133
510,228,2133
511,228,1494
512,228,1494
513,228,1313
514,228,1313
515,228,1313
516,228,1313
517,228,1313
518,228,1313
519,228,1313
520,228,1313
521,228,1955
522,228,1955
523,228,1955
524,228,1955
525,228,1138
526,228,1138
527,228,1138
528,228,909
529,228,909
530,228,909
531,228,909
532,228,909
533,228,909
534,228,909
535,228,1050
536,228,1050
537,228,1050
538,228,1050
539,228,1050
540,228,1050
541,228,1050
542,228,1050
543,228,1749
544,228,1749
545,228,1749
546,228,1749
547,228,1749
548,228,810
549,228,810
550,228,810
551,228,810
552,228,810
553,228,810
554,228,333
555,228,333
556,228,333
557,228,333
558,228,333
559,228,333
560,228,333
561,228,847
562,228,847
563,228,847
564,228,847
565,228,847
566,228,35
567,228,35
568,228,35
569,228,35
570,228,35
571,228,867
572,228,867
573,228,867
574,228,867
575,228,867
576,228,867
577,228,867
578,228,454
579,228,454
580,228,454
581,228,454
582,228,454
583,228,454
584,228,743
585,228,743
586,228,1391
587,228,1391
588,228,1391
589,228,1391
590,228,893
591,228,893
592,228,893
593,228,893
594,228,893
595,228,1336
596,228,1336
597,228,102
598,228,102
599,228,102
600,228,102
601,228,102
602,228,102
603,228,102
604,228,102
605,228,1848
606,228,1848
607,228,1848
608,228,1848
609,228,1848
610,228,1848
611,228,2115
612,228,2115
613,228,2115
614,228,2186
615,228,2186
616,228,2186
617,228,2186
618,228,2186
619,228,1109
620,228,1109
621,228,1109
622,228,1109
623,228,740
624,228,740
625,228,740
626,228,740
627,228,740
628,228,509
629,228,509
630,228,509
631,228,1596
632,228,1596
633,228,1596
634,228,1596
635,228,834
636,228,834
637,228,1992
638,228,1992
639,228,1633
640,228,1633
641,228,1633
642,228,2015
643,228,2015
644,228,2015
645,228,2015
646,228,2015
647,228,2015
648,228,2015
649,228,2015
650,228,2066
651,228,2066
652,228,2066
653,228,2183
654,228,2183
655,228,2183
656,228,2183
657,228,2183
658,228,2183
659,228,2183
660,228,1185
661,228,1185
662,228,1938
663,228,1938
664,228,1938
665,228,1938
666,228,1938
667,228,1938
668,228,1938
669,228,1178
670,228,1178
671,228,1178
672,228,1178
673,228,1091
674,228,1091
675,228,1091
676,228,1640
677,228,1640
678,228,1840
679,228,1840
680,228,1840
681,228,1679
682,228,1679
683,228,1679
684,228,1419
685,228,1419
686,228,1419
687,228,1419
688,228,35
689,228,35
690,228,35
691,228,35
692,228,35
693,228,35
694,228,35
695,228,35
696,228,909
697,228,909
698,228,909
699,228,909
700,228,909
701,228,909
702,228,2234
703,228,2234
704,228,2234
705,228,2234
706,228,2234
707,228,2234
708,228,2234
709,228,1696
710,228,1696
711,228,1696
712,228,1663
713,228,1663
714,228,1663
715,228,1663
716,228,1663
717,228,1663
718,228,1663
719,228,1663
720,228,754
721,228,754
722,228,754
723,228,754
724,228,754
725,228,2031
726,228,2031
727,228,2031
728,228,2031
729,228,116
730,228,116
731,228,116
732,228,25
733,228,25
734,228,25
735,228,25
736,228,25
737,228,1027
738,228,1027
739,228,1027
740,228,1027
741,228,1027
742,228,1027
743,228,1027
744,228,1695
745,228,1695
746,228,1695
747,228,1695
748,228,1695
749,228,1695
750,228,1695
751,228,1695
752,228,60
753,228,60
754,228,2403
755,228,2403
756,228,389
757,228,389
758,228,389
759,228,389
760,228,389
761,228,1487
762,228,1487
763,228,1487
764,228,840
765,228,840
766,228,840
767,228,840
768,228,840
769,228,840
770,228,840
771,228,1037
772,228,1037
773,228,1963
774,228,1963
775,228,1963
776,228,1963
777,228,1963
778,228,1963
779,228,1963
780,228,1114
781,228,1114
782,228,1519
783,228,1519
784,228,1519
785,228,1519
786,228,1519
787,228,1519
788,228,1519
789,228,951
790,228,951
791,228,951
792,228,951
793,228,430
794,228,430
795,228,933
796,228,933
797,228,933
798,228,933
799,228,933
800,228,933
801,228,1207
802,228,1207
803,228,1207
804,228,1207
805,228,2187
806,228,2187
807,228,760
808,228,760
809,228,760
810,228,760
811,228,760
812,228,760
813,228,1930
814,228,1930
815,228,1930
816,228,2175
817,228,2175
818,228,2175
819,228,2175
820,228,2175
821,228,2175
822,228,1276
823,228,1276
824,228,1276
825,228,1276
826,228,1276
827,228,1276
828,228,1276
829,228,1276
830,228,563
831,228,563
832,228,563
833,228,563
834,228,563
835,228,563
836,228,1026
837,228,1026
838,228,1026
839,228,1026
840,228,1026
841,228,1026
842,228,931
843,228,931
844,228,931
845,228,1933
846,228,1933
847,228,1933
848,228,1933
849,228,1933
850,228,1933
851,228,1933
852,228,1933
853,228,438
854,228,438
855,228,1086
856,228,1086
857,228,1086
858,228,1086
859,228,1086
860,228,1086
861,228,1086
862,228,1086
863,228,785
864,228,785
865,228,785
866,228,785
867,228,785
868,228,785
869,228,785
870,228,1129
871,228,1129
872,228,1129
873,228,1948
874,228,1948
875,228,832
876,228,832
877,228,832
878,228,832
879,228,832
880,228,832
881,228,832
882,228,1158
883,228,1158
884,228,1158
885,228,2350
886,228,2350
887,228,2350
888,228,2350
889,228,2350
890,228,2350
891,228,2350
892,228,2350
893,228,1096
894,228,1096
895,228,1096
896,228,1096
897,228,1096
898,228,1096
899,228,1096
900,228,1096
901,228,1498
902,228,1498
903,228,1498
904,228,949
905,228,949
906,228,949
907,228,949
908,228,949
909,228,949
910,228,1414
911,228,1414
912,228,1414
913,228,1414
914,228,1414
915,228,1414
916,228,1414
917,228,2452
918,228,2452
919,228,2452
920,228,2452
921,228,2452
922,228,2452
923,228,1011
924,228,1011
925,228,5
926,228,5
927,228,5
928,228,5
929,228,5
930,228,5
931,228,5
932,228,716
933,228,716
934,228,716
935,228,716
936,228,716
937,228,716
938,228,470
939,228,470
940,228,735
941,228,735
942,228,735
943,228,735
944,228,1535
945,228,1535
946,228,1535
947,228,1535
948,228,1535
949,228,1535
950,228,1967
951,228,1967
952,228,1967
953,228,1720
954,228,1720
955,228,946
956,228,946
957,228,946
958,228,2224
959,228,2224
960,228,2224
961,228,2224
962,228,2224
963,228,264
964,228,264
965,228,991
966,228,991
967,228,991
968,228,991
969,228,991
970,228,991
971,228,2250
972,228,2250
973,228,2250
974,228,2250
975,228,2250
976,228,987
977,228,987
978,228,987
979,228,987
980,228,987
981,228,987
982,228,1762
983,228,1762
984,228,1762
985,228,1762
986,228,1762
987,228,1762
988,228,1721
989,228,1721
990,228,1721
991,228,1721
992,228,1721
993,228,1721
994,228,1078
995,228,1078
996,228,1078
997,228,1078
998,228,1078
999,228,1078
1000,228,2433
1001,228,2433
1002,228,2433
1003,228,2433
1004,228,2433
1005,228,2433
1006,228,2433
1007,228,2433
1008,228,752
1009,228,752
1010,228,752
1011,228,383
1012,228,383
1013,228,383
1014,228,383
1015,228,63
1016,228,63
1017,228,63
1018,228,63
1019,228,1834
1020,228,1834
1021,228,1834
1022,228,1834
1023,228,1834
1024,228,1011
1025,228,1011
1026,228,1011
1027,228,1011
1028,228,1011
1029,228,1011
1030,228,1011
1031,228,1011
1032,228,82
1033,228,82
1034,228,82
1035,228,82
1036,228,142
